id,left,top,right,bottom,row_index,col_index,cel_area,id_2,left_2,top_2,right_2,bottom_2,row_index_,col_index_,cel_area_2,inter_area,fid,FCODE,Shape_Leng,Category,Shape_Le_1,Shape_Area,poly_area,Conflict_R_N,NDVI_N,Water_Proximity_N,Slope_N,Land_Recovery_N,NDVI_N,Water_N,Slope_N,Land_N,Conflict_R_N,HSI,Habitat_Quality,Elephant_Suitable,Leopard_Suitable,Wild Boar_Suitable,Biodiversity_Potential,HSI_WSM,NDVI,Water_Proximity,Slope,Land_Recovery,Conflict_R,Conflict_Species,Conflict_Type,Year,Village
4811,9105024.1686,3327610.8493,9106024.1686,3326610.8493,10,80,767788.322,4871,9106024.1686,3327610.8493,9107024.1686,3326610.8493,10,81,767788.322,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2023,Village_B
4812,9105024.1686,3326610.8493,9106024.1686,3325610.8493,11,80,767902.439,4812,9105024.1686,3326610.8493,9106024.1686,3325610.8493,11,80,767902.439,767902.439,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2021,Village_C
4812,9105024.1686,3326610.8493,9106024.1686,3325610.8493,11,80,767902.439,4872,9106024.1686,3326610.8493,9107024.1686,3325610.8493,11,81,767902.439,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2022,Village_B
4813,9105024.1686,3325610.8493,9106024.1686,3324610.8493,12,80,768016.544,4813,9105024.1686,3325610.8493,9106024.1686,3324610.8493,12,80,768016.544,768016.544,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2018,Village_A
4813,9105024.1686,3325610.8493,9106024.1686,3324610.8493,12,80,768016.544,4873,9106024.1686,3325610.8493,9107024.1686,3324610.8493,12,81,768016.544,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Property Damage,2021,Village_C
4814,9105024.1686,3324610.8493,9106024.1686,3323610.8493,13,80,768130.637,4814,9105024.1686,3324610.8493,9106024.1686,3323610.8493,13,80,768130.637,768130.637,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2018,Village_C
4814,9105024.1686,3324610.8493,9106024.1686,3323610.8493,13,80,768130.637,4815,9105024.1686,3323610.8493,9106024.1686,3322610.8493,14,80,768244.717,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Property Damage,2023,Village_C
4814,9105024.1686,3324610.8493,9106024.1686,3323610.8493,13,80,768130.637,4874,9106024.1686,3324610.8493,9107024.1686,3323610.8493,13,81,768130.637,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Crop Raiding,2019,Village_D
4814,9105024.1686,3324610.8493,9106024.1686,3323610.8493,13,80,768130.637,4875,9106024.1686,3323610.8493,9107024.1686,3322610.8493,14,81,768244.717,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Rhino,Property Damage,2022,Village_A
4815,9105024.1686,3323610.8493,9106024.1686,3322610.8493,14,80,768244.717,4815,9105024.1686,3323610.8493,9106024.1686,3322610.8493,14,80,768244.717,768244.717,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2018,Village_D
4815,9105024.1686,3323610.8493,9106024.1686,3322610.8493,14,80,768244.717,4875,9106024.1686,3323610.8493,9107024.1686,3322610.8493,14,81,768244.717,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Property Damage,2018,Village_D
4816,9105024.1686,3322610.8493,9106024.1686,3321610.8493,15,80,768358.786,4815,9105024.1686,3323610.8493,9106024.1686,3322610.8493,14,80,768244.717,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2018,Village_A
4816,9105024.1686,3322610.8493,9106024.1686,3321610.8493,15,80,768358.786,4816,9105024.1686,3322610.8493,9106024.1686,3321610.8493,15,80,768358.786,768358.786,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Property Damage,2023,Village_C
4816,9105024.1686,3322610.8493,9106024.1686,3321610.8493,15,80,768358.786,4875,9106024.1686,3323610.8493,9107024.1686,3322610.8493,14,81,768244.717,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2022,Village_D
4816,9105024.1686,3322610.8493,9106024.1686,3321610.8493,15,80,768358.786,4876,9106024.1686,3322610.8493,9107024.1686,3321610.8493,15,81,768358.786,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2019,Village_D
4817,9105024.1686,3321610.8493,9106024.1686,3320610.8493,16,80,768472.842,4816,9105024.1686,3322610.8493,9106024.1686,3321610.8493,15,80,768358.786,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2019,Village_C
4817,9105024.1686,3321610.8493,9106024.1686,3320610.8493,16,80,768472.842,4817,9105024.1686,3321610.8493,9106024.1686,3320610.8493,16,80,768472.842,768472.842,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2018,Village_A
4817,9105024.1686,3321610.8493,9106024.1686,3320610.8493,16,80,768472.842,4818,9105024.1686,3320610.8493,9106024.1686,3319610.8493,17,80,768586.887,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Human Attack,2019,Village_A
4817,9105024.1686,3321610.8493,9106024.1686,3320610.8493,16,80,768472.842,4876,9106024.1686,3322610.8493,9107024.1686,3321610.8493,15,81,768358.786,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Property Damage,2021,Village_A
4817,9105024.1686,3321610.8493,9106024.1686,3320610.8493,16,80,768472.842,4877,9106024.1686,3321610.8493,9107024.1686,3320610.8493,16,81,768472.842,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Rhino,Human Attack,2019,Village_D
4817,9105024.1686,3321610.8493,9106024.1686,3320610.8493,16,80,768472.842,4878,9106024.1686,3320610.8493,9107024.1686,3319610.8493,17,81,768586.887,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Livestock Killing,2018,Village_A
4818,9105024.1686,3320610.8493,9106024.1686,3319610.8493,17,80,768586.887,4818,9105024.1686,3320610.8493,9106024.1686,3319610.8493,17,80,768586.887,768586.887,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2021,Village_A
4818,9105024.1686,3320610.8493,9106024.1686,3319610.8493,17,80,768586.887,4878,9106024.1686,3320610.8493,9107024.1686,3319610.8493,17,81,768586.887,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Human Attack,2022,Village_D
4819,9105024.1686,3319610.8493,9106024.1686,3318610.8493,18,80,768700.919,4818,9105024.1686,3320610.8493,9106024.1686,3319610.8493,17,80,768586.887,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Crop Raiding,2020,Village_A
4819,9105024.1686,3319610.8493,9106024.1686,3318610.8493,18,80,768700.919,4819,9105024.1686,3319610.8493,9106024.1686,3318610.8493,18,80,768700.919,768700.919,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Livestock Killing,2023,Village_B
4819,9105024.1686,3319610.8493,9106024.1686,3318610.8493,18,80,768700.919,4878,9106024.1686,3320610.8493,9107024.1686,3319610.8493,17,81,768586.887,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2019,Village_A
4819,9105024.1686,3319610.8493,9106024.1686,3318610.8493,18,80,768700.919,4879,9106024.1686,3319610.8493,9107024.1686,3318610.8493,18,81,768700.919,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Human Attack,2021,Village_A
4820,9105024.1686,3318610.8493,9106024.1686,3317610.8493,19,80,768814.94,4820,9105024.1686,3318610.8493,9106024.1686,3317610.8493,19,80,768814.94,768814.94,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Tiger,Crop Raiding,2020,Village_C
4820,9105024.1686,3318610.8493,9106024.1686,3317610.8493,19,80,768814.94,4821,9105024.1686,3317610.8493,9106024.1686,3316610.8493,20,80,768928.948,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Crop Raiding,2022,Village_D
4820,9105024.1686,3318610.8493,9106024.1686,3317610.8493,19,80,768814.94,4880,9106024.1686,3318610.8493,9107024.1686,3317610.8493,19,81,768814.94,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2020,Village_C
4820,9105024.1686,3318610.8493,9106024.1686,3317610.8493,19,80,768814.94,4881,9106024.1686,3317610.8493,9107024.1686,3316610.8493,20,81,768928.948,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2022,Village_B
4821,9105024.1686,3317610.8493,9106024.1686,3316610.8493,20,80,768928.948,4821,9105024.1686,3317610.8493,9106024.1686,3316610.8493,20,80,768928.948,768928.948,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Tiger,Crop Raiding,2018,Village_A
4821,9105024.1686,3317610.8493,9106024.1686,3316610.8493,20,80,768928.948,4881,9106024.1686,3317610.8493,9107024.1686,3316610.8493,20,81,768928.948,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2018,Village_C
4822,9105024.1686,3316610.8493,9106024.1686,3315610.8493,21,80,769042.944,4821,9105024.1686,3317610.8493,9106024.1686,3316610.8493,20,80,768928.948,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Livestock Killing,2023,Village_C
4822,9105024.1686,3316610.8493,9106024.1686,3315610.8493,21,80,769042.944,4822,9105024.1686,3316610.8493,9106024.1686,3315610.8493,21,80,769042.944,769042.944,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Rhino,Crop Raiding,2023,Village_B
4822,9105024.1686,3316610.8493,9106024.1686,3315610.8493,21,80,769042.944,4881,9106024.1686,3317610.8493,9107024.1686,3316610.8493,20,81,768928.948,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Livestock Killing,2022,Village_A
4822,9105024.1686,3316610.8493,9106024.1686,3315610.8493,21,80,769042.944,4882,9106024.1686,3316610.8493,9107024.1686,3315610.8493,21,81,769042.944,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2020,Village_C
4823,9105024.1686,3315610.8493,9106024.1686,3314610.8493,22,80,769156.927,4823,9105024.1686,3315610.8493,9106024.1686,3314610.8493,22,80,769156.927,769156.927,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2023,Village_A
4823,9105024.1686,3315610.8493,9106024.1686,3314610.8493,22,80,769156.927,4883,9106024.1686,3315610.8493,9107024.1686,3314610.8493,22,81,769156.927,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2019,Village_B
4824,9105024.1686,3314610.8493,9106024.1686,3313610.8493,23,80,769270.899,4824,9105024.1686,3314610.8493,9106024.1686,3313610.8493,23,80,769270.899,769270.899,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2020,Village_B
4824,9105024.1686,3314610.8493,9106024.1686,3313610.8493,23,80,769270.899,4884,9106024.1686,3314610.8493,9107024.1686,3313610.8493,23,81,769270.899,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2023,Village_A
4825,9105024.1686,3313610.8493,9106024.1686,3312610.8493,24,80,769384.858,4824,9105024.1686,3314610.8493,9106024.1686,3313610.8493,23,80,769270.899,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2020,Village_B
4825,9105024.1686,3313610.8493,9106024.1686,3312610.8493,24,80,769384.858,4825,9105024.1686,3313610.8493,9106024.1686,3312610.8493,24,80,769384.858,769384.858,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2019,Village_D
4825,9105024.1686,3313610.8493,9106024.1686,3312610.8493,24,80,769384.858,4884,9106024.1686,3314610.8493,9107024.1686,3313610.8493,23,81,769270.899,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Human Attack,2020,Village_C
4825,9105024.1686,3313610.8493,9106024.1686,3312610.8493,24,80,769384.858,4885,9106024.1686,3313610.8493,9107024.1686,3312610.8493,24,81,769384.858,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2020,Village_D
4826,9105024.1686,3312610.8493,9106024.1686,3311610.8493,25,80,769498.806,4826,9105024.1686,3312610.8493,9106024.1686,3311610.8493,25,80,769498.806,769498.806,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2021,Village_D
4826,9105024.1686,3312610.8493,9106024.1686,3311610.8493,25,80,769498.806,4886,9106024.1686,3312610.8493,9107024.1686,3311610.8493,25,81,769498.806,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Rhino,Livestock Killing,2022,Village_B
4827,9105024.1686,3311610.8493,9106024.1686,3310610.8493,26,80,769612.741,4827,9105024.1686,3311610.8493,9106024.1686,3310610.8493,26,80,769612.741,769612.741,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Livestock Killing,2018,Village_B
4827,9105024.1686,3311610.8493,9106024.1686,3310610.8493,26,80,769612.741,4828,9105024.1686,3310610.8493,9106024.1686,3309610.8493,27,80,769726.664,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Rhino,Crop Raiding,2023,Village_A
4827,9105024.1686,3311610.8493,9106024.1686,3310610.8493,26,80,769612.741,4887,9106024.1686,3311610.8493,9107024.1686,3310610.8493,26,81,769612.741,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Livestock Killing,2023,Village_D
4827,9105024.1686,3311610.8493,9106024.1686,3310610.8493,26,80,769612.741,4888,9106024.1686,3310610.8493,9107024.1686,3309610.8493,27,81,769726.664,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Leopard,Property Damage,2023,Village_C
4828,9105024.1686,3310610.8493,9106024.1686,3309610.8493,27,80,769726.664,4828,9105024.1686,3310610.8493,9106024.1686,3309610.8493,27,80,769726.664,769726.663,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2022,Village_A
4828,9105024.1686,3310610.8493,9106024.1686,3309610.8493,27,80,769726.664,4888,9106024.1686,3310610.8493,9107024.1686,3309610.8493,27,81,769726.664,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Crop Raiding,2020,Village_A
4829,9105024.1686,3309610.8493,9106024.1686,3308610.8493,28,80,769840.574,4829,9105024.1686,3309610.8493,9106024.1686,3308610.8493,28,80,769840.574,769840.574,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Property Damage,2019,Village_A
4829,9105024.1686,3309610.8493,9106024.1686,3308610.8493,28,80,769840.574,4889,9106024.1686,3309610.8493,9107024.1686,3308610.8493,28,81,769840.574,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2019,Village_B
4830,9105024.1686,3308610.8493,9106024.1686,3307610.8493,29,80,769954.472,4830,9105024.1686,3308610.8493,9106024.1686,3307610.8493,29,80,769954.472,769954.472,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Tiger,Crop Raiding,2018,Village_B
4830,9105024.1686,3308610.8493,9106024.1686,3307610.8493,29,80,769954.472,4890,9106024.1686,3308610.8493,9107024.1686,3307610.8493,29,81,769954.472,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2018,Village_A
4831,9105024.1686,3307610.8493,9106024.1686,3306610.8493,30,80,770068.358,4830,9105024.1686,3308610.8493,9106024.1686,3307610.8493,29,80,769954.472,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Livestock Killing,2018,Village_B
4831,9105024.1686,3307610.8493,9106024.1686,3306610.8493,30,80,770068.358,4831,9105024.1686,3307610.8493,9106024.1686,3306610.8493,30,80,770068.358,770068.358,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Rhino,Property Damage,2019,Village_B
4831,9105024.1686,3307610.8493,9106024.1686,3306610.8493,30,80,770068.358,4890,9106024.1686,3308610.8493,9107024.1686,3307610.8493,29,81,769954.472,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Wild Boar,Human Attack,2020,Village_A
4831,9105024.1686,3307610.8493,9106024.1686,3306610.8493,30,80,770068.358,4891,9106024.1686,3307610.8493,9107024.1686,3306610.8493,30,81,770068.358,0.0,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Rhino,Property Damage,2018,Village_C
4832,9105024.1686,3306610.8493,9106024.1686,3305610.8493,31,80,770182.232,4832,9105024.1686,3306610.8493,9106024.1686,3305610.8493,31,80,770182.232,770182.232,756.0,25212.0,92484.735093,Forest,108220.76925,15321688.933,2514726.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,Low,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0,Elephant,Crop Raiding,2018,Village_C
